model,term,estimate,std_error,stat,p_value
M1,L10_exp_personal,0.395179112219836,0.0485460450444214,8.14029468019964,5.86109185728983e-11
M3,L10_exp_personal,0.38374067092105,0.0482984601003263,7.94519473548303,1.20928442046176e-10
M2,L10_exp_state_nat,0.0436269433814452,0.00815343784345982,5.35074213099448,1.82869433131974e-06
M3,L10_exp_state_nat,0.0407515634081111,0.00807187732606284,5.04858557209866,5.39537492036282e-06
