model,term,estimate,std_error,stat,p_value
M1,L6_exp_personal_nat_l3,0.208500623208905,0.0254041345520248,8.20734998005616,4.57178532662661e-11
M3,L6_exp_personal_nat_l3,0.206741688380577,0.0252237914221893,8.19629709587225,4.76279497760867e-11
M2,L6_exp_state_nat_lagged_l3,0.00933223693719834,0.00446587187241584,2.08967861233108,0.0413717056845947
M3,L6_exp_state_nat_lagged_l3,0.00788349157997919,0.00447867130856895,1.76022999609189,0.0840318315807174
